,Unnamed: 0,nan,Roadway ID,From Measure,TMC,Route Number,Direction,Community(ies),Segment Begin Location,Segment End Location,Length (miles),Lanes,Speed Limit (mph),AM Average Speed (mph),AM Congested Speed (mph),AM Delay per Mile (minutes),AM Average Travel Time Index,AM% Travel Time Index,AM Speed Index,AM Congested Minutes,PM Average Speed (mph),PM Congested Speed (mph),PM Delay per Mile (minutes),PM Average Travel Time Index,PM% Travel Time Index,PM Speed Index,PM Congested Minutes,begin lat,begin long,end lat,end long
65,68,67.0,4.0,46041.6302,129N04292,I-495,Southbound,HOPKINTON,Main St/Exit 21,Main St/Exit 21,0.661090270895,3.0,65,67.89292929289999,0.0,0.00139151682335,1.0015770524,1.04615384615,1.04450660451,0.0,68.2163421707,0.0,0.0,1.0,1.0625,1.04948218724,0.0,42.22730139999999,-71.5251202,42.22730139999999,-71.5251202
66,69,68.0,4.0,47084.4875,129-04291,I-495,Southbound,"HOPKINTON, MILFORD",Main St/Exit 21,MA-85/Cedar St/Exit 20,3.3956017141400006,3.0,65,69.6299322439,0.0,0.00455552552701,1.00531477978,1.0447761194,1.07122972683,0.0,69.8264132066,0.0,0.0021308366450699997,1.00248597609,1.0447761194,1.07425251087,0.0,42.1392223,-71.521051,42.1592063,-71.5071036
67,70,69.0,4.0,52555.9511,129N04291,I-495,Southbound,MILFORD,MA-85/Cedar St/Exit 20,MA-85/Cedar St/Exit 20,0.540081237681,3.0,65,68.4435146444,0.0,0.00707006809592,1.00813057831,1.06153846154,1.0529771483700001,0.0,68.8003565062,0.0,0.00252328689659,1.00290177993,1.06153846154,1.05846702317,0.0,42.1592063,-71.5071036,42.1592063,-71.5071036
68,71,70.0,4.0,53416.1313,129-04290,I-495,Southbound,MILFORD,MA-85/Cedar St/Exit 20,MA-109/Exit 19,1.23858226463,3.0,65,68.9264751633,0.0,0.0009275773994,1.00106671401,1.04545454545,1.06040731021,0.0,68.77270841970001,33.4615384615,0.00287388496017,1.0033049676999999,1.06153846154,1.058041668,0.323517212775,42.1592063,-71.5071036,42.1504408,-71.5035991
69,72,71.0,4.0,55398.8504,129N04290,I-495,Southbound,MILFORD,MA-109/Exit 19,MA-109/Exit 19,0.505398147909,3.0,65,70.0889665091,0.0,0.0,1.0,1.0447761194,1.07829179245,0.0,70.15899021119999,23.08,0.0,1.0,1.0447761194,1.07936908017,0.618238021638,42.1504408,-71.5035991,42.1504408,-71.5035991
70,73,72.0,4.0,56202.0305,129-04289,I-495,Southbound,"BELLINGHAM, MEDWAY, MILFORD",MA-109/Exit 19,MA-126/Hartford Ave/Exit 18,2.2751789989200004,3.0,65,69.4615924589,0.0,0.0066438467901800006,1.00775115459,1.0447761194,1.0686398839799998,0.0,69.2441474932,23.3125,0.00935636585467,1.01091576016,1.06060606061,1.0652945768200002,0.7716266452330001,42.1537396,-71.4024641,42.1130793,-71.48043969999999
71,74,73.0,4.0,59846.6494,129N04289,I-495,Southbound,BELLINGHAM,MA-126/Hartford Ave/Exit 18,MA-126/Hartford Ave/Exit 18,0.214307340009,3.0,65,69.3780144065,0.0,0.0,1.0,1.04545454545,1.06735406779,0.0,69.195647603,17.4090909091,0.0,1.0,1.04545454545,1.06454842466,0.555088309504,42.1122621,-71.48025539999999,42.1122621,-71.48025539999999
72,75,74.0,4.0,60185.6841,129-04288,I-495,Southbound,"BELLINGHAM, FRANKLIN",MA-126/Hartford Ave/Exit 18,MA-140/Central St/Exit 17,2.12275769749,3.0,65,68.2999088423,0.0,0.008913261087169999,1.0102502502500001,1.06153846154,1.05076782834,0.0,68.5470415102,20.2702702703,0.00574608238335,1.00660799474,1.06153846154,1.0545698693899999,0.901248350756,42.11274090000001,-71.4775258,42.0212751,-71.49165599999999
73,76,75.0,4.0,63592.7019,129N04288,I-495,Southbound,FRANKLIN,MA-140/Central St/Exit 17,MA-140/Central St/Exit 17,0.537060321726,3.0,65,67.0846273292,14.652173913,0.012039744432000002,1.01364504369,1.07936507937,1.03207118968,0.6122448979590001,67.2629539415,0.0,0.009668542925260001,1.01095768198,1.07936507937,1.03481467602,0.0,42.0835717,-71.4033425,42.0835717,-71.4033425
74,77,76.0,4.0,64447.6709,129-04287,I-495,Southbound,FRANKLIN,MA-140/Central St/Exit 17,King St/Exit 16,1.85024768063,3.0,65,67.2946585391,25.4,0.0,1.0,1.046875,1.03530243906,0.123979749974,67.7521208359,0.0,0.0,1.0,1.046875,1.0423403205500001,0.0,42.0835717,-71.4033425,42.0670246,-71.398952
75,78,77.0,4.0,67415.0807,129N04287,I-495,Southbound,FRANKLIN,King St/Exit 16,King St/Exit 16,0.496227629726,3.0,65,68.11982047800001,0.0,0.0,1.0,1.04615384615,1.04799723812,0.0,68.50290666949999,0.0,0.0,1.0,1.04615384615,1.05389087184,0.0,42.0670246,-71.398952,42.0670246,-71.398952
76,79,78.0,4.0,68205.7003,129-04286,I-495,Southbound,"FRANKLIN, WRENTHAM",King St/Exit 16,MA-1A/South St/Exit 15,2.92446343962,3.0,65,70.0690901788,0.0,0.0,1.0,1.02985074627,1.0779860027500001,0.0,70.332372241,0.0,0.0,1.0,1.02985074627,1.0820364960200002,0.0,42.0670246,-71.398952,42.0425814,-71.428686
77,80,79.0,4.0,72895.4205,129N04286,I-495,Southbound,WRENTHAM,MA-1A/South St/Exit 15,MA-1A/South St/Exit 15,0.18154552964200002,3.0,65,68.0272648273,0.0,0.0,1.0,1.04615384615,1.04657330504,0.0,68.2106118029,32.0,0.0,1.0,1.0625,1.0493940277399998,0.0259880887926,42.0459074,-71.3446022,42.0459074,-71.3446022
78,81,80.0,4.0,73185.7929,129-04285,I-495,Southbound,"PLAINVILLE, WRENTHAM",MA-1A/South St/Exit 15,US-1/Exit 14,1.73093364931,3.0,65,69.391811689,0.0,0.0,1.0,1.04545454545,1.0675663336799999,0.0,69.5864669316,27.444444444400002,0.0,1.0,1.04545454545,1.0705610297200001,0.440232344849,42.0318693,-71.3478556,42.0021719,-71.3255976
79,82,81.0,4.0,75963.5562,129N04285,I-495,Southbound,PLAINVILLE,US-1/Exit 14,US-1/Exit 14,0.559782446058,3.0,65,69.8914514145,0.0,0.0134036652921,1.01586100393,1.05970149254,1.07525309868,0.0,69.7499480141,16.638888888900002,0.015145272361600001,1.01792190563,1.07575757576,1.07307612329,0.898315658141,42.0021719,-71.3255976,42.0021719,-71.3255976
80,83,82.0,4.0,76840.0466,129-04284,I-495,Southbound,"FOXBOROUGH, PLAINVILLE",US-1/Exit 14,I-95/Exit 13,2.14284182339,3.0,65,68.6579529459,0.0,0.00433208693513,1.00498189998,1.04545454545,1.05627619917,0.0,68.1810423651,19.2702702703,0.01044479593,1.01201151532,1.06153846154,1.04893911331,1.8043279488,42.0021719,-71.3255976,42.0102657,-71.2809439
81,84,83.0,4.0,80294.1588,129N04284,I-495,Southbound,"FOXBOROUGH, MANSFIELD",I-95/Exit 13,I-95/Exit 13,0.5600823525249999,3.0,65,67.11442267609999,0.0,0.0116426801455,1.0131950375,1.07936507937,1.03252957963,0.0,67.1667017692,16.54,0.0109468401081,1.01240641879,1.09677419355,1.0333338733700002,1.2636899747299999,42.06031309999999,-71.2328078,42.06031309999999,-71.2328078
82,85,84.0,5.0,0.0,129P04677,I-90,Eastbound,"HOPKINTON, WESTBOROUGH",Westborough Plaza,Westborough Plaza,0.5343356717159999,3.0,65,70.5932373956,0.0,0.0,1.0,1.02941176471,1.08604980609,0.0,71.2933581242,0.0,0.0,1.0,1.0447761194,1.09682089422,0.0,42.257163,-71.597062,42.257163,-71.597062
83,86,85.0,5.0,849.7919,129+04678,I-90,Eastbound,HOPKINTON,Westborough Plaza,I-495/Exit 11,1.3268518706499999,3.0,65,69.3523752255,0.0,0.0,1.0,1.0303030303,1.0669596188500001,0.0,70.1197183099,0.0,0.0,1.0,1.0303030303,1.0787648970700001,0.0,42.257163,-71.597062,42.2239171,-71.5479926
84,87,86.0,5.0,2974.1217,129P04422,I-90,Eastbound,HOPKINTON,I-495,I-495,0.39415447435199996,3.0,65,67.46964691310001,23.9315960912,0.0197235627516,1.0226820971600001,1.6046511627899998,1.03799456789,7.60685525501,69.7336932074,0.0,0.0,1.0,1.078125,1.07282604934,0.0,42.2239171,-71.5479926,42.2239171,-71.5479926
85,88,87.0,5.0,3598.0519,129+04423,I-90,Eastbound,"ASHLAND, FRAMINGHAM, HOPKINTON, SOUTHBOROUGH, WESTBOROUGH",I-495,MA-9/Exit 12,4.58151975463,3.0,65,57.8275490196,27.7771664374,0.16800253391800002,1.19320291401,2.65384615385,0.889654600302,34.2117647059,70.469138237,28.0,0.0,1.0,1.02985074627,1.0841405882600001,0.023663971603200003,NA,NA,42.2977432,-71.4171612
86,89,88.0,5.0,10963.0369,129P04423,I-90,Eastbound,FRAMINGHAM,MA-9/Exit 12,MA-9/Exit 12,0.379901738996,3.0,65,51.807167060299996,21.2420673863,0.313070495114,1.37046675255,5.07142857143,0.7970333393889999,75.3342232262,71.398545529,0.0,0.0,1.0,1.05970149254,1.09843916199,0.0,42.2977432,-71.4171612,42.2977432,-71.4171612
87,90,89.0,5.0,11566.0338,129+04424,I-90,Eastbound,FRAMINGHAM,MA-9/Exit 12,Edgell Rd,2.47579607278,3.0,65,51.2581893985,23.939353099699996,0.300979444918,1.34612636166,3.83333333333,0.788587529207,70.7087552114,70.1114714228,0.0,0.0,1.0,1.04545454545,1.07863802189,0.0,42.2977432,-71.4171612,42.3230882,-71.43705
88,91,90.0,5.0,15542.7455,129P04424,I-90,Eastbound,FRAMINGHAM,Edgell Rd,Edgell Rd,0.10416278362400001,3.0,65,50.0708337617,23.3974060525,0.328737177283,1.3780477538799998,4.05882352941,0.770320519411,74.19348206020001,69.12812911729999,0.0,0.0,1.0,1.06153846154,1.06350967873,0.0,42.3230882,-71.43705,42.3230882,-71.43705
89,92,91.0,5.0,15703.3345,129+04425,I-90,Eastbound,FRAMINGHAM,Edgell Rd,MA-30/Exit 13,2.4758239464,3.0,65,49.397372088400004,25.0352765321,0.34507429607600004,1.3968354404899999,3.63157894737,0.759959570591,79.91240294640001,69.9553390175,32.5,0.0,1.0,1.04545454545,1.0762359848799998,0.146163215591,42.3230882,-71.43705,42.2968685,-71.4091031
90,93,92.0,5.0,19680.9266,129P04425,I-90,Eastbound,FRAMINGHAM,MA-30/Exit 13,MA-30/Exit 13,0.42060188887100003,3.0,65,43.2218708559,19.588323998299998,0.518620874786,1.5964140059999998,5.30769230769,0.664951859321,113.646842803,68.5856823742,18.9934640523,0.005252935946140001,1.00604087634,1.078125,1.05516434422,3.9059674502699995,42.2968685,-71.4091031,42.2968685,-71.4091031
91,94,93.0,5.0,20348.1564,129+04426,I-90,Eastbound,"FRAMINGHAM, NATICK, WAYLAND, WESTON",MA-30/Exit 13,Exit 14,5.79332219048,3.0,65,44.351369863,22.156855955700003,0.457310685311,1.5106635986,4.46666666667,0.6823287671230001,67.8199608611,65.427840126,21.0532319392,0.021518429495099998,1.02402891294,1.36734693878,1.0065821557799999,6.213821618430001,42.3237347,-71.34906529999999,42.182528,-72.21529090000001
92,95,94.0,5.0,29662.3156,129P04426,I-90,Eastbound,WESTON,Exit 14,Exit 14,0.744423412377,3.0,65,28.694057897399997,14.269000854000002,0.866535468424,1.70767063255,8.166666666669999,0.441447044576,142.732351447,42.025431811,15.299806576400002,0.203217128543,1.16596065498,6.125,0.646545104784,52.592985058800004,42.3667625,-71.3031132,42.3667625,-71.3031132
93,96,95.0,5.0,30855.8336,129+04427,I-90,Eastbound,WESTON,Exit 14,I-95/Toll Plaza/Exit 15,0.0300063843975,3.0,30,22.445157151999997,12.3766645529,1.4486926457799998,2.18309899406,7.0,0.7481719050669999,161.84733803700001,35.4494212963,13.8034026465,0.46806251681199995,1.3822510553999998,7.0,1.18164737654,58.7777777778,42.3667625,-71.3031132,42.3405069,-71.2694116
94,97,96.0,5.0,30899.8502,129+04428,I-90,Eastbound,"NEWTON, WESTON",I-95/Toll Plaza/Exit 15,MA-16/Exit 16,1.69106601162,3.0,55,31.5739303483,18.4498554254,0.900301905344,1.90030190534,5.0,0.574071460877,156.919402985,44.8959416234,17.2330914369,0.33642369066100003,1.33642369066,5.454545454550001,0.8162898476970001,82.64694122350001,42.3405069,-71.2694116,42.3412225,-71.2730789
95,98,97.0,5.0,33610.4189,129P04428,I-90,Eastbound,NEWTON,MA-16/Exit 16,MA-16/Exit 16,0.272008756071,3.0,55,29.694529495799998,18.5186598813,1.09749727085,2.18895537675,5.416666666669999,0.5399005362879999,173.276178812,45.9687699851,17.8002785515,0.382157043798,1.41400346411,5.416666666669999,0.835795817911,91.8354295459,42.3520167,-71.21932389999999,42.3520167,-71.21932389999999
96,99,98.0,5.0,34048.4595,129+04429,I-90,Eastbound,NEWTON,MA-16/Exit 16,Centre St/Exit 17,1.9603830804099998,3.0,55,45.9406361122,25.4868613139,0.36853328725,1.3931021730700002,2.56,0.835284292949,32.4772817068,47.6255493408,24.6489675516,0.32232798792899997,1.34381652046,3.36842105263,0.8659190789229999,65.0099880144,42.3520167,-71.21932389999999,42.34219,-71.19147
97,100,99.0,5.0,37197.092000000004,129P04429,I-90,Eastbound,NEWTON,Centre St/Exit 17,Centre St/Exit 17,0.680934335524,3.0,55,58.092962553999996,20.6739606127,0.0953273402182,1.10168249623,1.7297297297299998,1.0562356828,11.010942676400001,61.4626301817,30.875,0.0387029353866,1.04128313108,1.18518518519,1.11750236694,0.392076781703,42.34219,-71.19147,42.34219,-71.19147
98,101,100.0,5.0,38284.2539,129+04430,I-90,Eastbound,"BOSTON, NEWTON",Centre St/Exit 17,Toll Plaza/Exit 18,2.65366245554,4.0,55,55.688627451,23.7652347652,0.139919263975,1.14924721491,2.56,1.01252049911,23.5529411765,62.662697638100006,29.738095238099998,0.0200074527835,1.0213412829700002,1.1034482758600002,1.13932177524,0.983798555534,42.2858101,-71.1556682,42.9626191,-70.85581990000001
99,102,101.0,5.0,42543.9748,129+04431,I-90,Eastbound,BOSTON,Toll Plaza/Exit 18,Toll Plaza/Exit 20,0.474509774106,4.0,30,34.216834119299996,23.362162162199997,0.358173998677,1.25669136572,3.30769230769,1.14056113731,72.8316588066,36.923530030500004,27.3211060948,0.229631221589,1.1645690421400001,1.65384615385,1.23078433435,44.7333543705,42.9626191,-70.85581990000001,42.9626191,-70.85581990000001
100,103,102.0,5.0,43303.4686,129+04432,I-90,Eastbound,"BOSTON, BROOKLINE",Toll Plaza/Exit 20,Massachusetts Ave,1.60883027338,4.0,55,50.7969682152,23.382297551799997,0.128541276603,1.1221142127700001,2.375,0.9235812402760001,24.927139364299997,52.1087232588,19.9627151052,0.0988071101574,1.09386675465,3.16666666667,0.947431331978,24.522809416799998,NA,NA,42.33671289999999,-71.0771654
101,104,103.0,5.0,45885.8162,129P04432,I-90,Eastbound,BOSTON,Massachusetts Ave,Massachusetts Ave,0.133482242284,4.0,45,52.261629130699994,23.6717948718,0.113587077663,1.10980084174,2.1481481481499998,1.16136953624,24.6263944433,50.7124105012,16.535796766700003,0.14865958083900002,1.14370426148,4.46153846154,1.12694245558,33.8207854198,42.40147280000001,-71.1370383,42.40147280000001,-71.1370383
102,105,104.0,5.0,46085.6119,129+04433,I-90,Eastbound,BOSTON,Massachusetts Ave,MA-9/Huntington Ave/Stuart St,0.38198236436099997,4.0,45,53.6284652471,23.5746606335,0.084326062843,1.0815151940799999,1.8709677419400002,1.19174367216,15.9823222178,49.083747927,18.3173939032,0.187917781966,1.1816538559,4.46153846154,1.0907499539299998,41.6169154229,42.40147280000001,-71.1370383,NA,NA
103,106,105.0,5.0,46701.1266,129P04433,I-90,Eastbound,BOSTON,MA-9/Huntington Ave/Stuart St,MA-9/Huntington Ave/Stuart St,0.14682562009000003,4.0,45,44.2649766511,26.607451403899997,0.43239651302,1.4684295557700002,3.09523809524,0.983666147802,59.3035356905,48.8758753924,21.7151832461,0.304522572958,1.32989945404,3.42105263158,1.0861305642799999,27.674474764499998,NA,NA,NA,NA
104,107,106.0,5.0,46931.635,129+04434,I-90,Eastbound,BOSTON,MA-9/Huntington Ave/Stuart St,Arlington St/Tremont St,0.44148849770000004,3.0,45,44.9332549941,25.1550104384,0.33531390075899997,1.3353139007600001,3.1578947368400003,0.998516777647,54.0352526439,42.5192848308,15.8371771218,0.411124393056,1.41112439306,6.0,0.944872996239,58.5089396154,NA,NA,42.3722409,-71.09766499999999
105,108,107.0,5.0,47624.5927,129P04434,I-90,Eastbound,BOSTON,Arlington St/Tremont St,Arlington St/Tremont St,0.03591834630619999,3.0,45,52.4543895748,24.498708010300003,0.10936812757600001,1.10572252332,1.38095238095,1.16565310166,10.6172839506,45.6306758492,17.6981236203,0.2804221575,1.2710747522499999,4.83333333333,1.0140150188700001,50.7622271507,42.3722409,-71.09766499999999,42.3722409,-71.09766499999999
106,109,108.0,5.0,47688.64,129+04435,I-90,Eastbound,BOSTON,Arlington St/Tremont St,I-93,0.34280797783699996,3.0,45,49.9571490095,24.8518518519,0.110120214999,1.1009435304200001,1.89655172414,1.11015886688,17.4418604651,42.5932591623,17.460266236400003,0.317764515667,1.29128413936,4.58333333333,0.946516870273,64.8952879581,42.3722409,-71.09766499999999,42.3624526,-71.0561412
107,110,109.0,5.0,48233.8638,129P04435,I-90,Eastbound,BOSTON,I-93,I-93,0.151996220817,2.0,45,47.27523148149999,25.2951807229,0.137088065312,1.12109445769,1.8928571428599998,1.0505606995899999,18.444444444400002,43.2568872145,23.237037036999997,0.254986886776,1.22523841665,2.94444444444,0.9612641603219999,49.587944431400004,42.3624526,-71.0561412,42.3624526,-71.0561412
108,111,110.0,5.0,48472.9476,129+04918,I-90,Eastbound,BOSTON,I-93,Boston Bypass Rd/Exit 24/Exit 25,0.482876866849,2.0,45,47.765586315600004,28.5639810427,0.0561344814994,1.04677873458,1.25,1.0614574736799998,5.69885212694,45.508638804600004,28.5554298643,0.118430996314,1.0986924969299998,1.7241379310299998,1.01130308455,24.767686201300002,42.3624526,-71.0561412,42.3423496,-71.0530411
109,112,111.0,5.0,49243.1584,129P04918,I-90,Eastbound,BOSTON,Boston Bypass Rd/Exit 24/Exit 25,Boston Bypass Rd/Exit 24/Exit 25,0.20939621716200002,2.0,45,50.5012987013,30.055555555599998,0.0,1.0,1.11111111111,1.12225108225,0.7480519480519999,47.94462440229999,27.1552795031,0.051443738438,1.04286978203,1.21951219512,1.06543609783,5.96020360944,42.3423496,-71.0530411,42.3423496,-71.0530411
110,113,112.0,5.0,49572.2367,129+04919,I-90,Eastbound,BOSTON,Boston Bypass Rd/Exit 24/Exit 25,Ted Williams Tunnel,0.240466254504,2.0,45,45.905264601000006,30.9513888889,0.216130537801,1.1981196596500001,1.44736842105,1.0201169911299999,4.73814093776,35.777126787,21.854258443499997,0.586140057203,1.53729505244,4.23076923077,0.7950472619329999,76.606515116,42.3423496,-71.0530411,42.356249,-71.02699989999999
111,114,113.0,5.0,49938.4222,129P04919,I-90,Eastbound,BOSTON,Ted Williams Tunnel,Ted Williams Tunnel,0.040780230272699995,2.0,45,48.1433317513,20.0975609756,0.135167403844,1.12165066346,1.2857142857100001,1.0698518167,3.11343141908,38.4432355724,19.9596433599,0.44963160751500003,1.40466844676,3.6,0.854294123831,60.4824976348,42.356249,-71.02699989999999,42.356249,-71.02699989999999
112,115,114.0,5.0,50002.3641,129+04920,I-90,Eastbound,BOSTON,Ted Williams Tunnel,Ted Williams Tunnel Toll,1.34960660821,2.0,45,49.567933368,25.24,0.24271805191399998,1.2508086536399998,1.4090909090900001,1.1015096304,1.8740239458599999,43.4559434746,24.3097142857,0.412966782416,1.42673234183,2.48,0.9656876327700001,21.8204488778,42.356249,-71.02699989999999,42.3554044,-71.0270405
113,116,115.0,5.0,52180.8706,129+04921,I-90,Eastbound,BOSTON,Ted Williams Tunnel Toll,William F McClellan Hwy,1.14123850685,2.0,40,46.1756892231,28.7366666667,0.246753465641,1.23441579236,1.5833333333300001,1.15439223058,9.02255639098,39.0613796233,20.3464566929,0.48341247732000003,1.45924185345,5.18181818182,0.976534490583,48.413886998,42.3554044,-71.0270405,42.3882938,-71.0163693
114,117,116.0,5.0,54005.2276,129P04921,I-90,Eastbound,BOSTON,William F McClellan Hwy,William F McClellan Hwy,0.319270223508,2.0,40,46.4789223087,29.36,0.11443713982100001,1.09727156885,1.2142857142899999,1.1619730577200003,1.3935663686000002,36.8215798654,18.6997830803,0.45300865245099997,1.38505735458,4.63636363636,0.920539496636,68.9259905308,42.3882938,-71.0163693,42.3882938,-71.0163693
115,118,117.0,6.0,0.0,129N04921,I-90,Westbound,BOSTON,William F McClellan Hwy,William F McClellan Hwy,0.09055189100269999,3.0,45,45.4825425246,25.9722222222,0.119187465554,1.09932288796,1.1904761904799999,1.01072316721,0.9668755595340001,45.4390337423,27.285714285700003,0.12045061389799999,1.10037551158,1.1904761904799999,1.0097563053899998,0.21472392638,42.3882938,-71.0163693,42.3882938,-71.0163693
116,119,118.0,6.0,138.1959,129-04920,I-90,Westbound,BOSTON,William F McClellan Hwy,Ted Williams Tunnel Toll,0.8238715075669999,2.0,25,36.396194605,29.4397381594,0.315190658011,1.2363929935100002,1.7307692307700002,1.4558477842,75.05780346819999,36.0740076825,31.0232198142,0.329914080931,1.2474355606999998,1.60714285714,1.4429603073,79.40588988479999,42.3882938,-71.0163693,42.3554044,-71.0270405
117,120,119.0,6.0,1450.5922,129-04919,I-90,Westbound,"BOSTON,",Ted Williams Tunnel Toll,Ted Williams Tunnel,1.62502802681,2.0,45,44.959057341400005,25.3511904762,0.334547553885,1.33454755389,1.5384615384600002,0.999090163143,4.37880104257,43.269614536300004,23.2468193384,0.386654368037,1.3866543680399999,1.62162162162,0.9615469896950001,9.90652242412,42.3554044,-71.0270405,42.356249,-71.02699989999999
118,121,120.0,6.0,4044.0032,129N04919,I-90,Westbound,BOSTON,Ted Williams Tunnel,Ted Williams Tunnel,0.0389910959696,2.0,45,51.8174915254,29.794871794899997,0.190168226388,1.19650716727,1.34782608696,1.15149981168,1.26915254237,51.634815012,25.0465116279,0.194264745204,1.20074023671,1.4090909090900001,1.1474403336,1.3734362523299999,42.356249,-71.02699989999999,42.356249,-71.02699989999999
119,122,121.0,6.0,4099.6887,129-04918,I-90,Westbound,BOSTON,Ted Williams Tunnel,Boston Bypass Rd/Exit 24/Exit 25,0.343075252269,2.0,45,54.1524121014,22.0,0.14024195058299999,1.14491668227,1.3191489361700002,1.20338693559,0.196238757155,52.223548630299994,30.907407407399997,0.18116505329100002,1.1872038884,1.4090909090900001,1.1605233029000002,1.6285498869100001,42.356249,-71.02699989999999,42.3423496,-71.0530411
120,123,122.0,6.0,4641.9232,129N04918,I-90,Westbound,BOSTON,Boston Bypass Rd/Exit 24/Exit 25,Boston Bypass Rd/Exit 24/Exit 25,0.0186059056664,2.0,45,57.2306924766,0.0,0.139297593714,1.15322735309,1.375,1.27179316615,0.0,55.4928252551,27.054545454499998,0.172129946473,1.18934294112,1.5,1.23317389456,2.1045918367299996,42.3423496,-71.0530411,42.3423496,-71.0530411
121,124,123.0,6.0,4662.9652,129-04435,I-90,Westbound,"BOSTON,",Beginning of Route or Break,I-93,0.300365236879,2.0,45,55.1975457654,0.0,0.177913941722,1.19570533589,1.375,1.22661212812,0.0,52.848657188000004,22.285714285700003,0.226226489544,1.2488491385,1.46666666667,1.1744146041799999,0.265402843602,NA,NA,42.3624526,-71.0561412
122,125,124.0,6.0,5134.4486,129N04435,I-90,Westbound,BOSTON,I-93,I-93,0.527039179608,2.0,45,40.2052256532,26.0283875852,0.554843321675,1.59183287645,4.0,0.8934494589599999,100.408551069,37.2195603157,26.3718579235,0.6745555829009999,1.71952595509,3.2,0.827101340348,123.788049605,42.3624526,-71.0561412,42.3624526,-71.0561412
123,126,125.0,6.0,5951.2601,129-04434,I-90,Westbound,BOSTON,I-93,Arlington St/Tremont St,0.243505633966,3.0,45,50.2623980604,25.3529411765,0.039889169484599994,1.0345706135500001,1.1555555555600001,1.11694217912,3.14745426493,47.3254970889,19.383448275899998,0.113969372472,1.09877345614,2.6,1.05167771309,19.1145776118,42.3624526,-71.0561412,42.3722409,-71.09766499999999
